,en3.5,sp3.5
0,-0.00016563946718168652,0.0027234021608052565
1,-0.00017857191077075125,0.002061168285258733
2,-0.00012876241402298225,0.0017304137365883405
3,-0.00014469190900479924,0.00208235557345505
4,-0.00011305728985599023,0.0017136084444549496
5,-9.203291927625272e-05,0.0017661333280722868
6,-6.20453712910147e-05,0.0020394665940635616
7,-4.4152841149686694e-05,0.002009348583613427
8,-2.6304872989922157e-05,0.0034962535067886696
9,-3.310618471972002e-05,0.002635101742737196
10,-4.153397703794821e-05,0.0025052777758295397
11,-6.897734548891668e-05,0.0018564363029328975
12,-4.636882250523029e-05,0.002638316950969966
13,-4.1110248975646934e-05,0.002087692063220428
14,-0.0006019826894292717,0.0024808423892826495
15,-0.0005791343918056741,0.0014412260831847316
16,-0.0005186014572186923,0.0016621939937720637
17,-0.0006853214889621953,0.0022334767823399162
18,-0.00038298493464224826,0.0028180190961565243
19,-0.0002656564732157301,0.0018505121931843664
20,-0.001340875230006376,0.0018905352521964719
21,-0.00036808163935303067,0.002383238072732822
22,-0.00013992590236648243,0.0022773146696555458
23,-0.0001030210192659543,0.0024107824722904496
24,-0.0005681708610548646,0.0018244954004651124
25,-0.0002885143299090872,0.0019337643828557162
26,-0.0011033690896491957,0.0018618078180574946
27,-0.0020894700619408122,0.0023435851741317355
28,-0.0006851692429832722,0.002564094271537553
29,-0.00032874886588194467,0.002039966930584692
