,en0.5,sp0.5
0,0.24591556704251816,0.3417101370806981
1,0.2643114868751142,0.3346023507243213
2,0.2486483020664329,0.33841314663690714
3,0.25928851033991945,0.37331927626378003
4,0.28713964281237236,0.3384956907661847
5,0.2864129428846226,0.3287197900842427
6,0.28425353400230297,0.3311061952758795
7,0.29548379661568913,0.33463987782211935
8,0.2757578145970072,0.3257022849860134
9,0.25772323882717374,0.32887573567139405
10,0.26473180300290955,0.33632510497939505
11,0.2586896553038384,0.3318463580745716
12,0.2654629425836981,0.33327135974168126
13,0.2694283505616045,0.33387201897101537
14,0.2266712228030973,0.3416785042927924
15,0.20580718538042908,0.28008806207528325
16,0.2601225249623988,0.30395769377638504
17,0.22290420830606075,0.31429401263619716
18,0.24308357531281488,0.317159449296147
19,0.2400637194679476,0.32808117862253366
20,0.23858434172753432,0.346892982483094
21,0.2740787768852049,0.35583088412668007
22,0.2749043779495082,0.344394902086566
23,0.253777260552906,0.3299905176213197
24,0.24364027280211925,0.3512454857886682
25,0.24785736907892741,0.35608456193183396
26,0.22376215315550999,0.3490814041015222
27,0.26807187982058533,0.3522204143671109
28,0.22747997266487563,0.35013726268233636
29,0.2510712904532871,0.3412060041788501
