,en3.25,sp3.25
0,0.004469493595387542,0.0038882189353481164
1,0.0036412143862046263,0.003995208171687285
2,0.002924821546361057,0.0026239415881790956
3,0.0025664306043851463,0.003150060410793394
4,0.0023781577658390706,0.0024731524096704227
5,0.0012388766652925481,0.0025960739440093125
6,0.0018531843633889792,0.0025069247102020606
7,0.0015515875092711976,0.002786668285825431
8,0.0010564700714965475,0.0004816384347983932
9,0.00040283273552608003,0.0035173303142257257
10,-0.0018529481770267245,0.0034465704727103677
11,-0.0044939704851053456,0.002225778953817739
12,-0.0021534122322584112,0.0038266152944021682
13,-0.0021596534627939044,0.003578554926719553
14,-0.002697689754658453,0.0037967284504778855
15,-0.005863326207770689,0.0021659132167012062
16,-0.011206272045166544,0.0023907796208384514
17,-0.008263568381355385,0.0037700786637790314
18,-0.0003554691503336984,0.002928737600652014
19,0.0009345583592860977,0.002590540088028645
20,0.0012386153038066263,0.004088960684083342
21,0.0013248688880917094,0.004434639412781166
22,0.00015532995796549526,0.004037197613221226
23,-0.0003678231947125183,0.004170012614841804
24,-0.001775253480489234,0.00286280369232723
25,-0.007562331902675559,0.002661502661180582
26,-0.008438478354539076,0.002654278211603547
27,-0.004172257161164772,0.0039124533209990275
28,-0.0019319026230584834,0.0042421445568225176
29,-0.0013928215749634718,0.004998166895498335
