,en2.25,sp2.25
0,0.022197142775994758,0.08357091526591681
1,0.019273587937147407,0.07593617574584553
2,0.017294900182779408,0.0703661427533332
3,0.010364551084173544,0.08787853403141363
4,0.013053884438080138,0.07672680571923181
5,0.010934078669189745,0.07032506165288932
6,0.009144562117326956,0.07566757987759545
7,0.006783128243597659,0.08229334628660351
8,0.01784245870037338,0.07738753615296894
9,0.004448383335056897,0.07781661019830219
10,0.0013128484412986594,0.0764401690090608
11,0.0016698592859103157,0.0767048189026717
12,0.005023244350268295,0.07568064385393572
13,0.005780795664407428,0.07841914703761219
14,-0.016174522223909416,0.07922801648670501
15,-0.01735375115050793,0.04665223384259482
16,-0.01580972334270386,0.05827882492902969
17,-0.0020842931052351917,0.06267882159159377
18,0.009211073395093727,0.06708720165479383
19,0.013812278546423258,0.07522543639744222
20,0.016922514692328264,0.08667185377191824
21,0.029393007426370354,0.0870326199865108
22,0.03115165946034229,0.07761281277818022
23,0.018404114140216532,0.06901731717888913
24,0.026608293837104866,0.08016592455016637
25,0.016587776960353663,0.08249975844049177
26,-0.013923035246207851,0.08210160142042042
27,0.011320084486318414,0.08141531109041385
28,0.03632537027071299,0.07994613979025589
29,0.023108807955393895,0.08095527330064908
