,en2.0,sp2.0
0,0.04756406600585078,0.11661403292889981
1,0.04708942367151189,0.10645564574576079
2,0.04143710623601821,0.10613766583062609
3,0.03401573464322438,0.12211256991989998
4,0.038516097223065794,0.10683791045212893
5,0.03605428104558919,0.09923555941365636
6,0.030077908315453466,0.10535043287710574
7,0.018021051897033805,0.11318728658492652
8,0.03047709914350553,0.10829363905033564
9,0.014192881966178033,0.1107036318479476
10,0.011692646634806157,0.1089019721397562
11,0.013151652590176012,0.10703895435050935
12,0.01421339152692486,0.10760932342550956
13,0.019666349450316457,0.11099639403977564
14,-0.004530035358684559,0.11311861102982387
15,-0.008376519560993898,0.06885423554548813
16,0.01165861407761398,0.08681212039970979
17,0.015448034128819711,0.09542399534397
18,0.021014748584614145,0.09856889214437159
19,0.02831949956229266,0.10428383959358412
20,0.03358262390612764,0.11665144189088672
21,0.045791840306756336,0.12269759805441889
22,0.05523142186653821,0.11400518248622399
23,0.04097765737461112,0.1032265584307573
24,0.041676726152066024,0.11081376844377808
25,0.03686181593262316,0.11501902281126972
26,0.003419222844062341,0.12231675601753714
27,0.031453971568929824,0.12150454155329074
28,0.07007797126261957,0.11832505942659362
29,0.050215378594681045,0.11559296466047649
