,en0.25,sp0.25
0,0.2724453861228666,0.3965354760908631
1,0.28152413947673327,0.39052420214353833
2,0.26421371925753195,0.3941531669703455
3,0.26961071165517764,0.4324715681448677
4,0.2957597442124077,0.39702491217762287
5,0.29668318093847185,0.3857947955096975
6,0.29430988833795674,0.3887778099197755
7,0.3029900386495949,0.39087271971332427
8,0.29235868817256694,0.38053774705350984
9,0.2724456054363282,0.3840133425529452
10,0.2810051493359027,0.39125341039002914
11,0.27485930496691696,0.3880284410268265
12,0.28007342289660775,0.3895995238237226
13,0.28236047740029413,0.38988578273783764
14,0.2425211805028301,0.3967430821805709
15,0.2213674686451403,0.33336453805002847
16,0.27058921177032536,0.3577817012266267
17,0.23767834950667635,0.36963949343287045
18,0.25719160737522506,0.37450117352123585
19,0.2507218612407601,0.3847238219355645
20,0.2490349642726187,0.40374198065480527
21,0.28752839182610523,0.4147751652906815
22,0.28694861303327707,0.40103974080360727
23,0.2636313001494571,0.3865225895514141
24,0.2569134439227729,0.4072755792080395
25,0.25690680073746724,0.41480689330316706
26,0.23722102059385972,0.4062881407549139
27,0.2795128651778725,0.40954153438586416
28,0.2353431776355435,0.40672394341319296
29,0.2564253060388153,0.3976520505033449
