,en3.0,sp3.0
0,0.00480699821068477,0.02040688602859743
1,0.004132482913749202,0.016451275973499997
2,0.0035026362918532746,0.011815650119026013
3,-0.001346849046283806,0.028076395041840087
4,-0.0013066982696341419,0.022772350668192942
5,-0.0021205401118831574,0.0199239726162527
6,-0.00024338989481396302,0.020788254178932625
7,-0.0003254421760076479,0.02167928718593637
8,0.000794846392230546,0.017235447073631723
9,-0.0003037386992657553,0.022216651749505
10,-0.005812389496980256,0.018450984065976457
11,-0.008456771960850078,0.01725843330166314
12,-0.0070074799096407365,0.016928508404312544
13,-0.004919221207047402,0.019425637766015965
14,-0.006597015119633832,0.018209873175377103
15,-0.01087769861275312,0.01060247080180571
16,-0.015215103502747027,0.014021833934050206
17,-0.012386001507001393,0.015783158825471617
18,-0.004111168737596935,0.014465374675669683
19,-0.0012970373636613222,0.017690298848910296
20,0.0015696427922526203,0.018025556552982016
21,0.002394790013454707,0.02219114150260674
22,0.001961653185252678,0.019819489944366955
23,-0.002409072550249505,0.020507653287325768
24,-0.006975488232719936,0.017438289242882425
25,-0.009945682660050494,0.019216622514956563
26,-0.016877450361981655,0.0188233725787638
27,-0.00940094453805444,0.018392263668455897
28,-0.003610656825591741,0.018499253047206652
29,-0.002484076197965557,0.02300883356776759
