,en1.25,sp1.25
0,0.11792468971001707,0.2175035316122357
1,0.12738289403689124,0.20894530750407458
2,0.11755253040979943,0.20830863740275568
3,0.11783530912923741,0.24322175385212003
4,0.12887661918898063,0.21240271441772737
5,0.12863584664822358,0.2059623177540595
6,0.11826851058401856,0.2128395944057782
7,0.10159469891008223,0.21793227937075027
8,0.11167826553768748,0.2064817883734422
9,0.10307862004495788,0.20913794894448479
10,0.10462789065579112,0.2161297646517774
11,0.1006591075403238,0.21289720207069932
12,0.10166739312753649,0.2132443926157345
13,0.10616188841492023,0.21280917747436065
14,0.06815128961582659,0.21389411607156267
15,0.060250662293696064,0.15692259546644846
16,0.07530501089836447,0.1814312612055665
17,0.08032363181733701,0.1967256505104654
18,0.10008918716634056,0.1973114757480884
19,0.1262102030647836,0.201441702892758
20,0.12515565278865218,0.22273429217961713
21,0.12537253119066377,0.23477779911090044
22,0.12802667342886342,0.2177187209806597
23,0.104656075448239,0.2006532278332709
24,0.0965961482833047,0.21664533577795236
25,0.1050083843892499,0.225678278969024
26,0.07957670787144752,0.2220794217188697
27,0.10816334337992703,0.22745286098322245
28,0.06942025816685236,0.22262203442326572
29,0.08591323385398929,0.21688088602502065
